path,name,extension,size_bytes,mtime,folder,num_files,level,md5,num_files_direct,id,parent
glances/glances.py,glances,py,185611,2014-03-11 19:04:13,False,,2,948fea317ee728b0a5b7f2a36bf06b4b,,195289483e605c1807b1d65f817cf786,fac67d91cabebaeedeff48bbf24eda1e
glances/__init__.py,__init__,py,0,2014-03-11 19:04:13,False,,2,d41d8cd98f00b204e9800998ecf8427e,,f18205045eb545cd3d4e27cc8afe254c,fac67d91cabebaeedeff48bbf24eda1e
glances,glances,,201995,2014-03-11 19:04:13,True,2.0,2,,2.0,fac67d91cabebaeedeff48bbf24eda1e,5058f1af8388633f609cadb75a75dc9d
setup.py,setup,py,2565,2014-03-11 19:04:13,False,,1,afa7ed100dfb44639f29bd815297b657,,2eeaed663bd0d25b7e608891384b7298,5058f1af8388633f609cadb75a75dc9d
.,1.7.5,,270096,2014-03-11 19:04:13,True,3.0,1,,1.0,5058f1af8388633f609cadb75a75dc9d,
