path,name,extension,size_bytes,mtime,folder,num_files,level,md5,num_files_direct,id,parent
glances/unitest.py,unitest,py,1658,2012-09-06 13:39:54,False,,2,b58146a8a3a43a393d4299a89436ab6c,,dec2b48a8bcda0a374fb8412955ed42b,fac67d91cabebaeedeff48bbf24eda1e
glances/glances.py,glances,py,86561,2012-09-06 13:39:54,False,,2,e5ea924d8f309689fc2edf9cd00f79eb,,195289483e605c1807b1d65f817cf786,fac67d91cabebaeedeff48bbf24eda1e
glances/__init__.py,__init__,py,0,2012-09-06 13:39:54,False,,2,d41d8cd98f00b204e9800998ecf8427e,,f18205045eb545cd3d4e27cc8afe254c,fac67d91cabebaeedeff48bbf24eda1e
glances,glances,,100507,2012-09-06 13:39:54,True,3.0,2,,3.0,fac67d91cabebaeedeff48bbf24eda1e,5058f1af8388633f609cadb75a75dc9d
setup.py,setup,py,1443,2012-09-06 13:39:54,False,,1,1a9919c4a03e409c24e634be737c8432,,2eeaed663bd0d25b7e608891384b7298,5058f1af8388633f609cadb75a75dc9d
.,1.4.1.1,,130622,2012-09-06 13:39:54,True,4.0,1,,1.0,5058f1af8388633f609cadb75a75dc9d,
